experiment,dataset,seed,split_id,selection_data_id,code_version,classifier_refit,final_calibration_used_for_selection,final_test_used_for_selection,model,method,target_size,n_features,ranking_source,selection_seed,repetition,subset_frozen_before_final_calibration,phase8_primary_selected,tuning_n_removed,tuning_max_accuracy_loss,tuning_max_coverage_shortfall,tuning_efficiency_gain,tuning_conditional_violation,alpha,scaling,score,raps_lambda,raps_k_reg,subject_id,window_count,accuracy,coverage,mean_size,size_p90,all_features_accuracy,all_features_coverage,all_features_mean_size,all_features_size_p90,accuracy_difference_vs_all,coverage_difference_vs_all,mean_size_difference_vs_all,size_p90_difference_vs_all,mean_size_reduction_vs_all
phase8_human_activity_recognition_seed_47,human_activity_recognition,47,4d4333e178f09e88,2fbdb52635aa2d01,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,559,559,selection_train+tune_crossfit,47,-1,True,True,2.0,-0.0260762008758204,0.0185692494737198,0.0567870450630973,0.1296435831317705,0.1,base,aps,,,18,364,0.9203296703296704,0.9313186813186812,1.074175824175824,1.0,0.9230769230769232,0.8983516483516484,1.0357142857142858,1.0,-0.0027472527472528,0.0329670329670329,0.0384615384615383,0.0,-0.0384615384615383
phase8_human_activity_recognition_seed_47,human_activity_recognition,47,4d4333e178f09e88,2fbdb52635aa2d01,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,559,559,selection_train+tune_crossfit,47,-1,True,True,2.0,-0.0260762008758204,0.0185692494737198,0.0567870450630973,0.1296435831317705,0.1,base,aps,,,22,321,0.9844236760124612,0.9439252336448598,0.9844236760124612,1.0,0.9750778816199376,0.9283489096573208,0.9750778816199376,1.0,0.0093457943925233,0.0155763239875389,0.0093457943925233,0.0,-0.0093457943925233
phase8_human_activity_recognition_seed_47,human_activity_recognition,47,4d4333e178f09e88,2fbdb52635aa2d01,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,559,559,selection_train+tune_crossfit,47,-1,True,True,2.0,-0.0260762008758204,0.0185692494737198,0.0567870450630973,0.1296435831317705,0.1,base,aps,,,25,409,0.8606356968215159,0.8557457212713936,1.097799511002445,2.0,0.8508557457212714,0.8337408312958435,1.0440097799511003,1.1999999999999886,0.0097799511002444,0.02200488997555,0.0537897310513446,0.8000000000000114,-0.0537897310513446
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,3,341,0.9618768328445748,0.9032258064516128,0.9618768328445748,1.0,0.9618768328445748,0.9032258064516128,0.9618768328445748,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,5,302,0.9205298013245032,0.8774834437086093,0.9867549668874172,1.0,0.9205298013245032,0.8774834437086093,0.9867549668874172,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,10,294,0.8061224489795918,0.7959183673469388,1.0510204081632653,2.0,0.8061224489795918,0.7959183673469388,1.0510204081632653,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,26,392,0.9821428571428572,0.9183673469387756,0.971938775510204,1.0,0.9821428571428572,0.9183673469387756,0.971938775510204,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,28,382,0.900523560209424,0.8507853403141361,0.9633507853403142,1.0,0.900523560209424,0.8507853403141361,0.9633507853403142,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,557,557,selection_train+tune_crossfit,48,-1,True,True,4.0,-0.0035391297560104,0.0039547928096703,0.0076784758463803,0.1060813499671146,0.1,base,aps,,,3,341,0.9736070381231672,0.9208211143695014,0.9736070381231672,1.0,0.9618768328445748,0.9032258064516128,0.9618768328445748,1.0,0.0117302052785923,0.0175953079178885,0.0117302052785923,0.0,-0.0117302052785923
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,557,557,selection_train+tune_crossfit,48,-1,True,True,4.0,-0.0035391297560104,0.0039547928096703,0.0076784758463803,0.1060813499671146,0.1,base,aps,,,5,302,0.9172185430463576,0.8841059602649006,1.0,1.0,0.9205298013245032,0.8774834437086093,0.9867549668874172,1.0,-0.0033112582781457,0.0066225165562913,0.0132450331125827,0.0,-0.0132450331125827
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,557,557,selection_train+tune_crossfit,48,-1,True,True,4.0,-0.0035391297560104,0.0039547928096703,0.0076784758463803,0.1060813499671146,0.1,base,aps,,,10,294,0.8061224489795918,0.8027210884353742,1.054421768707483,2.0,0.8061224489795918,0.7959183673469388,1.0510204081632653,2.0,0.0,0.0068027210884353,0.0034013605442178,0.0,-0.0034013605442178
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,557,557,selection_train+tune_crossfit,48,-1,True,True,4.0,-0.0035391297560104,0.0039547928096703,0.0076784758463803,0.1060813499671146,0.1,base,aps,,,26,392,0.9821428571428572,0.9209183673469388,0.971938775510204,1.0,0.9821428571428572,0.9183673469387756,0.971938775510204,1.0,0.0,0.0025510204081632,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,557,557,selection_train+tune_crossfit,48,-1,True,True,4.0,-0.0035391297560104,0.0039547928096703,0.0076784758463803,0.1060813499671146,0.1,base,aps,,,28,382,0.900523560209424,0.8586387434554974,0.9790575916230366,1.0,0.900523560209424,0.8507853403141361,0.9633507853403142,1.0,0.0,0.0078534031413612,0.0157068062827224,0.0,-0.0157068062827224
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,48,-1,True,True,5.0,-0.0112181631651723,0.0045458093581337,0.0166583032249431,0.0958925103269928,0.1,base,aps,,,3,341,0.9794721407624634,0.9178885630498532,0.967741935483871,1.0,0.9618768328445748,0.9032258064516128,0.9618768328445748,1.0,0.0175953079178885,0.0146627565982404,0.0058651026392961,0.0,-0.0058651026392961
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,48,-1,True,True,5.0,-0.0112181631651723,0.0045458093581337,0.0166583032249431,0.0958925103269928,0.1,base,aps,,,5,302,0.9172185430463576,0.8874172185430463,1.0033112582781456,1.0,0.9205298013245032,0.8774834437086093,0.9867549668874172,1.0,-0.0033112582781457,0.009933774834437,0.0165562913907283,0.0,-0.0165562913907283
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,48,-1,True,True,5.0,-0.0112181631651723,0.0045458093581337,0.0166583032249431,0.0958925103269928,0.1,base,aps,,,10,294,0.8027210884353742,0.782312925170068,1.0272108843537415,1.0,0.8061224489795918,0.7959183673469388,1.0510204081632653,2.0,-0.0034013605442176,-0.0136054421768707,-0.0238095238095237,-1.0,0.0238095238095237
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,48,-1,True,True,5.0,-0.0112181631651723,0.0045458093581337,0.0166583032249431,0.0958925103269928,0.1,base,aps,,,26,392,0.9821428571428572,0.9183673469387756,0.9770408163265306,1.0,0.9821428571428572,0.9183673469387756,0.971938775510204,1.0,0.0,0.0,0.0051020408163264,0.0,-0.0051020408163264
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,48,-1,True,True,5.0,-0.0112181631651723,0.0045458093581337,0.0166583032249431,0.0958925103269928,0.1,base,aps,,,28,382,0.900523560209424,0.8534031413612565,0.9842931937172776,1.0,0.900523560209424,0.8507853403141361,0.9633507853403142,1.0,0.0,0.0026178010471203,0.0209424083769633,0.0,-0.0209424083769633
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,3,341,0.9736070381231672,0.935483870967742,0.997067448680352,1.0,0.9736070381231672,0.935483870967742,0.997067448680352,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,5,302,0.9370860927152318,0.9172185430463576,1.0397350993377483,1.0,0.9370860927152318,0.9172185430463576,1.0397350993377483,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,10,294,0.8061224489795918,0.826530612244898,1.098639455782313,2.0,0.8061224489795918,0.826530612244898,1.098639455782313,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,26,392,0.9821428571428572,0.9387755102040816,1.0076530612244898,1.0,0.9821428571428572,0.9387755102040816,1.0076530612244898,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,48,-1,True,True,,,,,,0.1,base,aps,,,28,382,0.8534031413612565,0.8403141361256544,1.0157068062827226,1.0,0.8534031413612565,0.8403141361256544,1.0157068062827226,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,3,341,0.9765395894428152,0.9325513196480938,0.9853372434017597,1.0,0.9736070381231672,0.935483870967742,0.997067448680352,1.0,0.002932551319648,-0.002932551319648,-0.0117302052785923,0.0,0.0117302052785923
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,5,302,0.9238410596026492,0.9105960264900662,1.02317880794702,1.0,0.9370860927152318,0.9172185430463576,1.0397350993377483,1.0,-0.0132450331125827,-0.0066225165562914,-0.0165562913907284,0.0,0.0165562913907284
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,10,294,0.7959183673469388,0.8163265306122449,1.098639455782313,2.0,0.8061224489795918,0.826530612244898,1.098639455782313,2.0,-0.010204081632653,-0.010204081632653,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,26,392,0.9617346938775512,0.9285714285714286,0.9948979591836736,1.0,0.9821428571428572,0.9387755102040816,1.0076530612244898,1.0,-0.020408163265306,-0.010204081632653,-0.0127551020408163,0.0,0.0127551020408163
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,28,382,0.8455497382198953,0.8350785340314136,1.0104712041884816,1.0,0.8534031413612565,0.8403141361256544,1.0157068062827226,1.0,-0.0078534031413611,-0.0052356020942407,-0.005235602094241,0.0,0.005235602094241
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,3,341,0.9765395894428152,0.9325513196480938,0.9853372434017597,1.0,0.9736070381231672,0.935483870967742,0.997067448680352,1.0,0.002932551319648,-0.002932551319648,-0.0117302052785923,0.0,0.0117302052785923
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,5,302,0.9238410596026492,0.9105960264900662,1.02317880794702,1.0,0.9370860927152318,0.9172185430463576,1.0397350993377483,1.0,-0.0132450331125827,-0.0066225165562914,-0.0165562913907284,0.0,0.0165562913907284
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,10,294,0.7959183673469388,0.8163265306122449,1.098639455782313,2.0,0.8061224489795918,0.826530612244898,1.098639455782313,2.0,-0.010204081632653,-0.010204081632653,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,26,392,0.9617346938775512,0.9285714285714286,0.9948979591836736,1.0,0.9821428571428572,0.9387755102040816,1.0076530612244898,1.0,-0.020408163265306,-0.010204081632653,-0.0127551020408163,0.0,0.0127551020408163
phase8_human_activity_recognition_seed_48,human_activity_recognition,48,f7a24aa794e0ff90,01741d9e59806cf2,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,560,560,selection_train+tune_crossfit,48,-1,True,True,1.0,-0.012401590169053,0.0075022860074044,0.0216217271064722,0.1354824368881703,0.1,base,aps,,,28,382,0.8455497382198953,0.8350785340314136,1.0104712041884816,1.0,0.8534031413612565,0.8403141361256544,1.0157068062827226,1.0,-0.0078534031413611,-0.0052356020942407,-0.005235602094241,0.0,0.005235602094241
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,4,317,0.9842271293375394,0.9211356466876972,0.9621451104100948,1.0,0.9842271293375394,0.9211356466876972,0.9621451104100948,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,8,281,0.9359430604982206,0.8683274021352313,1.00355871886121,1.0,0.9359430604982206,0.8683274021352313,1.00355871886121,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,16,366,0.8770491803278688,0.8524590163934426,1.0546448087431697,2.0,0.8770491803278688,0.8524590163934426,1.0546448087431697,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,29,344,0.9709302325581396,0.9186046511627908,0.9651162790697676,1.0,0.9709302325581396,0.9186046511627908,0.9651162790697676,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,30,383,0.9869451697127938,0.9268929503916448,0.9503916449086162,1.0,0.9869451697127938,0.9268929503916448,0.9503916449086162,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.0117205968048729,0.0019821112467152,0.0171185583446031,0.0639345179897945,0.1,base,aps,,,4,317,0.9873817034700316,0.9242902208201892,0.9684542586750788,1.0,0.9842271293375394,0.9211356466876972,0.9621451104100948,1.0,0.003154574132492,0.003154574132492,0.0063091482649841,0.0,-0.0063091482649841
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.0117205968048729,0.0019821112467152,0.0171185583446031,0.0639345179897945,0.1,base,aps,,,8,281,0.9359430604982206,0.8825622775800712,1.00711743772242,1.0,0.9359430604982206,0.8683274021352313,1.00355871886121,1.0,0.0,0.0142348754448399,0.0035587188612098,0.0,-0.0035587188612098
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.0117205968048729,0.0019821112467152,0.0171185583446031,0.0639345179897945,0.1,base,aps,,,16,366,0.8743169398907104,0.8442622950819673,1.0601092896174864,2.0,0.8770491803278688,0.8524590163934426,1.0546448087431697,2.0,-0.0027322404371584,-0.0081967213114753,0.0054644808743169,0.0,-0.0054644808743169
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.0117205968048729,0.0019821112467152,0.0171185583446031,0.0639345179897945,0.1,base,aps,,,29,344,0.9796511627906976,0.9186046511627908,0.9563953488372092,1.0,0.9709302325581396,0.9186046511627908,0.9651162790697676,1.0,0.0087209302325581,0.0,-0.0087209302325581,0.0,0.0087209302325581
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.0117205968048729,0.0019821112467152,0.0171185583446031,0.0639345179897945,0.1,base,aps,,,30,383,0.9869451697127938,0.9321148825065274,0.95822454308094,1.0,0.9869451697127938,0.9268929503916448,0.9503916449086162,1.0,0.0,0.0052219321148825,0.0078328981723237,0.0,-0.0078328981723237
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.015238974832602,0.0031516970676518,0.020049807038955,0.0656510414223333,0.1,base,aps,,,4,317,0.9842271293375394,0.9274447949526814,0.9684542586750788,1.0,0.9842271293375394,0.9211356466876972,0.9621451104100948,1.0,0.0,0.0063091482649841,0.0063091482649841,0.0,-0.0063091482649841
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.015238974832602,0.0031516970676518,0.020049807038955,0.0656510414223333,0.1,base,aps,,,8,281,0.9359430604982206,0.8790035587188612,1.01067615658363,1.0,0.9359430604982206,0.8683274021352313,1.00355871886121,1.0,0.0,0.0106761565836298,0.0071174377224199,0.0,-0.0071174377224199
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.015238974832602,0.0031516970676518,0.020049807038955,0.0656510414223333,0.1,base,aps,,,16,366,0.8770491803278688,0.8442622950819673,1.03551912568306,1.0,0.8770491803278688,0.8524590163934426,1.0546448087431697,2.0,0.0,-0.0081967213114753,-0.0191256830601094,-1.0,0.0191256830601094
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.015238974832602,0.0031516970676518,0.020049807038955,0.0656510414223333,0.1,base,aps,,,29,344,0.9796511627906976,0.9186046511627908,0.9563953488372092,1.0,0.9709302325581396,0.9186046511627908,0.9651162790697676,1.0,0.0087209302325581,0.0,-0.0087209302325581,0.0,0.0087209302325581
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,49,-1,True,True,5.0,-0.015238974832602,0.0031516970676518,0.020049807038955,0.0656510414223333,0.1,base,aps,,,30,383,0.9921671018276762,0.9321148825065274,0.95822454308094,1.0,0.9869451697127938,0.9268929503916448,0.9503916449086162,1.0,0.0052219321148824,0.0052219321148825,0.0078328981723237,0.0,-0.0078328981723237
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,4,317,0.9684542586750788,0.9211356466876972,1.003154574132492,1.0,0.9684542586750788,0.9211356466876972,1.003154574132492,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,8,281,0.8896797153024911,0.8683274021352313,1.0320284697508897,2.0,0.8896797153024911,0.8683274021352313,1.0320284697508897,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,16,366,0.8688524590163934,0.8387978142076503,1.0792349726775956,2.0,0.8688524590163934,0.8387978142076503,1.0792349726775956,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,29,344,0.9534883720930232,0.9040697674418604,0.9796511627906976,1.0,0.9534883720930232,0.9040697674418604,0.9796511627906976,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,49,-1,True,True,,,,,,0.1,base,aps,,,30,383,0.9817232375979112,0.9216710182767625,0.9556135770234988,1.0,0.9817232375979112,0.9216710182767625,0.9556135770234988,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,559,559,selection_train+tune_crossfit,49,-1,True,True,2.0,-0.0175808952073094,0.0096263372585237,0.0434948488746687,0.0678679473262147,0.1,base,aps,,,4,317,0.9652996845425869,0.9116719242902208,0.9810725552050472,1.0,0.9684542586750788,0.9211356466876972,1.003154574132492,1.0,-0.003154574132492,-0.0094637223974763,-0.0220820189274447,0.0,0.0220820189274447
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,559,559,selection_train+tune_crossfit,49,-1,True,True,2.0,-0.0175808952073094,0.0096263372585237,0.0434948488746687,0.0678679473262147,0.1,base,aps,,,8,281,0.9110320284697508,0.8683274021352313,1.01067615658363,1.0,0.8896797153024911,0.8683274021352313,1.0320284697508897,2.0,0.0213523131672597,0.0,-0.0213523131672597,-1.0,0.0213523131672597
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,559,559,selection_train+tune_crossfit,49,-1,True,True,2.0,-0.0175808952073094,0.0096263372585237,0.0434948488746687,0.0678679473262147,0.1,base,aps,,,16,366,0.8743169398907104,0.8469945355191257,1.030054644808743,1.0,0.8688524590163934,0.8387978142076503,1.0792349726775956,2.0,0.0054644808743169,0.0081967213114754,-0.0491803278688525,-1.0,0.0491803278688525
phase8_human_activity_recognition_seed_49,human_activity_recognition,49,121a13eef4d92008,ab266e63de6e0a3a,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,559,559,selection_train+tune_crossfit,49,-1,True,True,2.0,-0.0175808952073094,0.0096263372585237,0.0434948488746687,0.0678679473262147,0.1,base,aps,,,29,344,0.9854651162790696,0.9127906976744186,0.9505813953488372,1.0,0.9534883720930232,0.9040697674418604,0.9796511627906976,1.0,0.0319767441860464,0.008720930232558,-0.0290697674418604,0.0,0.0290697674418604
